SeqID,observed,mean.simulated,lowCI,uppCI,Sign
58b1038b55e3a300c9ead11578d1f683d3c2699a,15.054750683837726,31.45721850127454,25.06109240578524,37.5567828795986,Specialist
a136f63a167ffa71565b430a8e83dee807c94b92,26.03313691947032,33.63114004678851,27.340753569270994,39.41675099612034,Specialist
06b42d5ecc6052d77908c2e2512fb96097cbe5f0,7.538461538461539,7.899266958601803,4.666666666666667,10.88888888888889,None
e0fd61bb1375ca10617058dadee2ac1bc6ed013e,24.977142956922595,32.00327713885427,25.615025133836426,37.951254787768754,Specialist
95d5e80cb05a00cff5f158c036ccdc52db821f87,24.45283018867924,28.3389031672934,22.032356479080303,34.423576244575635,None
b9524a3c8c0a30d785a52aac29141d629daeafd2,11.26126126126126,13.387929953711323,8.865248226950353,18.115942028985504,None
428a47c8d439e21460f81dec5554d27fa19543cf,1.7999999999999998,2.7516551655165515,1.7999999999999998,3,None
767a1d207e8ffc42112545bdacb379c7039230b3,1.6272321428571428,13.677306743804337,9.055900621118013,18.225,Specialist
7ac619ccc735dfd7c9005e0bca70587fed1e275b,4.175486970388163,31.084375552655736,24.74280898452745,37.131312632724985,Specialist
22fe1912d7d0e9a035d5134a741700c46d571506,4,3.4795146181284795,1.6,4,None
f42f67e16d3df1043320e697d628f0dd59f69455,12.25057471264368,15.020336162347295,10.189292543021034,19.958801498127343,None
03e4576a861d163f8abea3788e5c2cdc0b5b3b97,1,1.925092509250925,1,2,None
b1605a30411577196c5b3de51e4b89404f3ce20c,9.836568213783405,19.27855680980602,13.654431862553691,24.784891446552685,Specialist
379c24983c2243c006f37003cbe1eb236920d0b1,12.207612456747405,15.606581607731963,10.65700505951298,20.631578947368425,None
22456088dcf1836d398086778e13f8c8ff90de3f,10.493224932249323,15.854986864645594,10.845938375350139,20.817204301075268,Specialist
b1a78faa91be9c81d819281f40def84f89d46600,2,1.9270927092709271,1,2,None
dda00d88fb6e1d9effccf72bb199144b1cd8f82a,1,1.9306930693069306,1,2,None
0e875d14b56ffa249006365d6720747835e09415,6.5675675675675675,10.651090630411291,6.688073394495414,14.877551020408166,Specialist
f799d779c3728ce999b17143f00f04efca3290c2,4.764705882352941,6.145651496607281,3.5217391304347827,9,None
b1bd191681a3e3decf066539e05990fbf7617874,2,1.9262926292629263,1,2,None
0d123c4d66b1f63eaf17385ef9e2367342ab653a,1.7930309928208723,21.708361521618517,15.642901949849389,27.542430245088177,Specialist
accfd4aea61445c0c979f918a746779807432932,4.741935483870969,9.584383110030586,6.041095890410959,13.363636363636367,Specialist
4043ac66028d262029cb8ecdf6afec1804b42a41,1.6,3.4824682468246824,2,4,Specialist
3ed41c4a1dd106571de7ff4d9b75355d547ce5c2,1,4.114346834577681,2.272727272727273,4.999999999999999,Specialist
3bdfff593cf9fee2cc942213c9f44fa6c7d45719,18.666666666666668,13.870907511506047,9.169590643274853,18.666666666666668,None
bd3db7b03eb69d359e43fe9fceaf266d47645b19,12.666666666666668,12.129488456768067,7.847826086956523,16.40909090909091,None
3942d1fc00150351720e0a1722288ec897657922,19.687697160883282,15.385288389980415,10.384359400998337,20.197411003236247,None
178b5eebec9b1bfd1bd6b206ce6657ad47b3b520,6.25,9.38364942251167,5.714285714285714,13.333333333333332,None
01b81c3a2d4c0f290e1a6595112df4e6dac9e6b6,3.8461538461538454,6.555337791472434,3.846153846153846,9.999999999999998,Specialist
2aa54bf3696b9d8057b8d27e8b0828541bc24848,3.2,5.707651290217968,3.2,8,None
b32a1b5ff33de5e49b7f985f1a745531952000c6,6,7.234404967520546,4.235294117647059,10.285714285714286,None
bcc56bd2e342bb8153bfbf3aa2b5964c2f7fb504,27.954512284115786,21.969615611438808,15.95903346757395,27.751992272397974,Generalist
6cd72fceff69a979b3ddaa873111f47f93951ed1,6,4.70945446192971,2.571428571428571,6,None
5c6079b7da16b10c0308a05ddac933f1a0dcfdea,11.645161290322582,9.137482772239473,5.5538461538461545,12.448275862068968,None
65c3ef73db5f5ed1d0b6bdf253a43276e52b7fb2,1,1.9251925192519252,1,2,None
028583d17a9ac88e21b437243f6274dbcb99201f,21.1292105904989,26.64965591545559,20.29103223404536,32.74779600323215,None
bd5222e2823d78d90ff64680db3713e1abec1a28,4.5,4.703958307918704,2.571428571428571,6,None
ec013f73040c7f84f6c267a73448290d81a5cf76,4.149425287356323,9.157410883003191,5.730158730158731,12.448275862068968,Specialist
324a4a482be8c3a0a203993092c9fefd2352e1a1,6.2439024390243905,11.430786252416071,7.314285714285714,15.515151515151516,Specialist
e81ead773823fbb106fcb50a1a709dc350a269fe,1,2.7580958095809582,1.7999999999999998,3,Specialist
f9914903d5db4d0505fffa1d0daa6d17e0782238,6.545454545454546,7.250284441743936,4.235294117647059,10.285714285714286,None
f71afb3239f533168aea99eb53519e83f189a79e,10.464114832535886,15.472647331177612,10.464114832535886,20.4392523364486,None
0a0cdd393240829219cf8fb309af1c661223b136,23.863555818074424,19.588316992531674,13.878259388285707,25.17196261682243,None
08b34510422fd59b5ce39d99fb4877a2072d51ee,23.934755640075174,30.35613667732849,24.05183721669242,36.42401929353145,Specialist
e1d8996b1da56e4f50a76f8bd642ce664a046d28,21.6,14.980929341212361,10.085603112840467,20.093023255813954,Generalist
