ID,Bin,TaxonRelativeAbundance,Kingdom,Phylum,Class,Order,Family,Genus
d93cec258d311c6a4fd8e6fde040ba848a2b3a3d,Bin217,0.001820772,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella
f57d50c23612ca7276f2d03b68a120e1a675daae,Bin216,1.01E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Formosa
00a1a8b4da4dc5f8798a2b5e43622c0c4e23af4e,Bin218,3.02E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavirhabdus
643d0097748977e76fa1e7939f77d5fc4108670a,Bin218,0.000853311,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Hyunsoonleella
76d404e281a38e050c81d649e613d65ed8399b67,Bin218,4.94E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter
fdc6e950a66b36928450c8b27fd153dda5c18798,Bin218,0.000181513,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Kordia
27a21b9a354b7b6c324e3637533e1aa9d9513b07,Bin219,4.94E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureitalea
4e520e9a22c2267bd50ea32fa3062acc8a1452a3,Bin219,4.25E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter
496cbc1fc39f04c09fb0ff3373ca78e0329429a7,Bin219,0.000113161,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gilvibacter
0f15186e09a1bd4e5805fcba31e5e60e240af3a6,Bin220,8.02E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia
480f0bb9abc1703c45838b45c6cf52641e8f98f9,Bin220,8.96E-07,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algitalea
345fe0578bdfbb16fdfcacaf22067346aedb7dc0,Bin220,0.001270685,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina
a45b3f2c1e0596043deed86f6bf7cd4a1fed32dd,Bin221,7.94E-07,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella
95d3346110db165c34c598f0eeca8f20ee4e9d7b,Bin221,0.000172976,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroflexus
7c9001056627fe33c89e871d63c8a9a1a2544787,Bin222,6.12E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
26dd8951c40ef1e9017bc89e2a699496c162556e,Bin222,3.96E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella
44ab688c06899a5d30b450da9d6a40871ec833d4,Bin223,0.00012193,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Costertonia
47886e12d58060570991cb17e3cc07fda0c5e66c,Bin223,0.013325665,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda
b86601bf544725fbe7547ec86f036aad84a84fdc,Bin223,2.66E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Spongiibacterium
385cc11cf45d4905300a6ece3b2403027da7c5fa,Bin223,0.000133645,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Croceitalea
3c7e2671a780566ac52ec1f0e338856011c846f5,Bin223,6.87E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Sungkyunkwania
111aeaf0370e73d60140f8cf9e94cbe60cc2cbfb,Bin224,7.77E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pricia
403a7c74457a4bd20146bbb4d5417cde1749f9cd,Bin224,4.54E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter
9b3fd47dc0a0be8fefd868efd88274a7e38281db,Bin224,9.73E-07,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Spongiimicrobium
d173a74609bceb9a0abc9f74895132bc7f3e707b,Bin224,0.000426523,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureisphaera
77ea6b67e891d84173581702be0723a348e93407,Bin225,3.84E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea
0ca2df42df346fa1249b3a860f3e4f0eb84bc615,Bin225,0.000734225,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Zeaxanthinibacter
31db6a04b61983d8368502a43ec026a9db5ae5c3,Bin225,0.000161403,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae
110e98e97673be6e422dbf6b3c76e66fbcdbcfda,Bin225,8.82E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muriicola
7a94c8776d2b848f6644fc057d67792ef15a5daf,Bin225,0.002423788,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureicoccus
44d832f46eaf2a2c96213ea27fcebf6615c9c4be,Bin226,7.97E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Spongiimonas
be7f9e9c5e67023a3569c4865900b7fa817f54b6,Bin226,5.35E-07,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
9eba4fecdddb3eb2b7e8376a3a6560479a8b13b0,Bin226,1.40E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Blattabacteriaceae,Uncultured_Blattabacteriaceae
15a580ef12e02162f1477fec6995eaca27cc5537,Bin226,8.83E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group
45464beb4718ccdc056204443d2b3de922f5ce03,Bin209,0.000402014,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha
505bd40f2fa0fce1926dc5b61bbfb6945f1b39ea,Bin229,1.25E-05,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
6bdc4a34a9c59a55d9d21978721b97440a21e63b,Bin229,6.77E-05,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga
c99c8a7661990f75bfc92ad13c652670e9fe48ff,Bin227,2.12E-05,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella
2b92a2ec9fdc9a3c198d2a540b13ffe119080f96,Bin227,1.97E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Pseudoflavitalea
22c8d08ac5efe3a9f1969bf2b853e2b248ea5466,Bin228,9.20E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia
686185d923dee629b69d22ab40443738545db6db,Bin228,1.14E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea
17e05c8501c7c14ad5f3817afe6fd35dc34919bc,Bin227,2.51E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Parafilimonas
bf99285b57382e3d7829799925c66e5e3efb0870,Bin229,5.59E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
e21cccebb82e7ba3de08a57ff1e5ff5321bbebba,Bin229,4.72E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas
1269ecca2c579eed18d8f59cbf56ed5d4204a332,Bin229,6.85E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Uncultured_Chitinophagaceae
e8f90043bfe97d8d3c5fce6e3a0d2fd7cc8b2fc3,Bin229,8.01E-07,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
ff9ee021557cb85102b713f6e964030de9b7fe98,Bin229,8.85E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas
626953443854b4768bda3d3421019e0a5ee1916e,Bin229,1.50E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,37-13
2bd7574c4e48c6731765d3aebb13cedf02527e70,Bin229,7.58E-06,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella
ad5f4b8ece0bda44a8fce52fd947d256f5a47f30,Bin230,1.81E-06,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
13659972a4efdcb482fb432541bf08ab21fb5831,Bin230,4.57E-06,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
36d7b350b83e27664c512179f19e213859bb4a0b,Bin230,2.52E-06,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
cf6b2d653330d3b615d3c8b6bd55c3866c527441,Bin231,0.000220884,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group
3bbb7e9e206399a48f96e350f9a8af0aa0883161,Bin231,7.48E-07,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Arcicella
3b0fb599ff84a5db3f866b3c6ec136539b1d9b1b,Bin231,4.04E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Flectobacillus
366bde8acf6e664e1b22c6680cbdf813d727b193,Bin231,3.53E-06,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Raineyaceae,Raineya
3b793617220ca95ec25464cc66bca55a20581a1c,Bin232,1.80E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus
16631471f587379a83346e4c416288582b575242,Bin232,0.001980279,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga
77f798766a6b17fcc98cf91d893276f9900fa8b7,Bin233,0.000840804,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella
60b25f6355fe38f0deddd385cde6abdde7317d78,Bin233,0.010980689,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna
72ac8de90a1ded0ea74075324129fb8c73369859,Bin233,9.45E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum
a988e0c9632f7fd3b977e56cdca915ee2a3f3b74,Bin234,6.60E-06,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Roseivirga
4d5c4ac875ab8229af20a30d1ecc1f60049ea234,Bin234,0.002138927,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fabibacter
64a60bea91b29f95e23d8046b90e30fd8100b5a9,Bin232,0.000561356,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Tunicatimonas
0507eb0608bf2f5672acf16bb33f25f0018e69e5,Bin235,0.00028669,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Microscilla
50b1bf146c3a7c3307a1db7eeb865c7ee637c097,Bin235,0.029731632,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Uncultured_Cyclobacteriaceae
ece4a0f46a6722575c3860bab7677c1f9fa136da,Bin236,7.48E-07,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Runella
886cc90f957cff7005a6e704543e59b48f4cbce7,Bin236,3.01E-06,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter
4161359dc2b631aebc15ca14b984d642dfa69aed,Bin236,7.94E-07,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Rhabdobacter
1627dd42fb64c5fdde71f415f8c3a02c21d1d568,Bin236,5.35E-07,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia
59fc1b62b0d165bc2becae0f20cf37578c580b15,Bin237,1.04E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Uncultured_Microscillaceae
ca53310afb121a8467119c1cf5878bae44ca7bcd,Bin237,3.81E-07,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea
01d19ce141430bfcfa630ba59e521f139abd05c6,Bin238,5.90E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Luteivirga
e6e79c553152b3b945475eea94478a118b66655a,Bin238,0.000815167,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Uncultured_Flammeovirgaceae
e997895136ce5fd5f67c9ee1698e701be10c8979,Bin238,0.000139055,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Rapidithrix
09cf65932a0918171c8acd18623aecd99ef58cce,Bin238,1.19E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
9d3f5ea0c946a78f44eef48723505cdd897a3949,Bin238,0.000318225,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Persicobacter
20328d5934d56b60360de5d5b92a6cf570a6cd2e,Bin239,5.39E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Flammeovirgaceae
5fb72e83bde05e9ad1051b64532d919798924dce,Bin239,0.003593654,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Flexithrix
e6b9818a42488dc2cae7d42decdb610a8ce0a388,Bin240,0.002856612,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Uncultured_Amoebophilaceae
39473a668219c6d5eeb72672ab0735fbc9b58c21,Bin240,0.021809829,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus
704ec31ef699c226d3149a37803df409ae0b0534,Bin241,0.000234211,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Flammeovirga
877e3c79c92cd34051f01d1236a15428fab2fae1,Bin241,0.000179169,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Sediminitomix
df676150f627bf20b2f27b733853dc1573102f36,Bin241,6.31E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Algivirga
33095c76340071e5dd8e2c05e02be2e7fb8bd1e5,Bin242,6.04E-05,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospira
1069e3e920d2b4c4c1d1cd6878a57c1ab19bf76e,Bin242,0.000199925,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira
ad738ca4463df7f3586942d67a461d26141e23cd,Bin242,0.000980123,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas
25bd379140bf0e41bb3362dde4d46e888cd23529,Bin243,0.015238799,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
1009bcb5edf03e4f8f6085da519b646b8e532141,Bin243,4.37E-05,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter
6065c313236efe96d8e383a58240fa384f1d015b,Bin243,0.003304668,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter
ba180f286ae4f586d3472ea2dece29eb2267fde8,Bin243,0.026433861,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Uncultured_Saprospiraceae
d5ea6a26b9e0edc8adb8f2e6d6b0e9266cc3c4df,Bin244,0.000491235,Bacteria,Bacteroidota,Bacteroidia,SM1A07,SM1A07,SM1A07
78736d4186b4dffd1476044873b2b0bd2d7e61a6,Bin244,3.07E-05,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Bernardetiaceae,Uncultured_Bernardetiaceae
c1f85835f6c8372ecf5459accfa2c9e35c6d1aea,Bin244,0.022039756,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,Uncultured_Chitinophagales
9d6f823d7c0fde0e51f0f4c2eaa680e1affd3247,Bin262,6.34E-06,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Uncultured_Diplorickettsiaceae
bfbe8377ddece5b57b9158c09c7c24cc1f9d7d57,Bin315,0.000254775,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira
9df7172e2cdc59dce26aa950d743bac306359929,Bin315,0.002286194,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12
fddeb3dfd2c68478255becf6d4e4fbf6a60d1ee9,Bin316,0.004916062,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,Uncultured_Micavibrionaceae
a0fb4bf29bdddf9d47a409ba62d24c6bd3319a4f,Bin316,3.93E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,Uncultured_Micavibrionales
003319583abed92444f3f9d8f128f35c1de39bf4,Bin317,0.000379171,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Uncultured_Rickettsiaceae
a651e40bcdbde453769ed9c8d9e9b9a4617b1411,Bin317,9.73E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,Candidatus_Cyrtobacter
a8705b13ff3cb99e840462622c843ccae9f3fae5,Bin317,6.12E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,Candidatus_Jidaibacter
ce2caf5de2b1c7bb92e95e51df1882edb10b4517,Bin317,7.36E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,Uncultured_Fokiniaceae
03068da9a0040e31f683a642af04e688c55a29ba,Bin317,0.000386257,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55
84c9050d420b47a5fb7de51f6954410725e36c63,Bin318,0.000115795,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,AB1
599951ed587769f0508ec4fbdf17a34c813e4117,Bin318,1.10E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Uncultured_Caedibacteraceae
0b74d48fb3c322d0cd6c65db6c21413d1e05453e,Bin319,1.07E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Holospora
1bada1232f79b5327d2d8a15227c239a0182d79b,Bin319,3.00E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Candidatus_Gortzia
dd79db81667172cf10bec52d4f393195220760f9,Bin319,6.75E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Uncultured_Holosporaceae
a8398d02f87a71c10d13cadbbebbfe37ffa96218,Bin320,3.81E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Paracaedibacteraceae
d859a7160ad38bc50914319cc7ba6d72427c282e,Bin320,6.02E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter
13f0e508c3a7c0765dfbbc8048a167c8db102c20,Bin320,2.58E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Uncultured_Paracaedibacteraceae
4fbf16863c8a8df7d02aa21f8e2e41f8a2b1f22f,Bin320,1.56E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Captivus
fc0eb0f65d5bff247b66bd316ea91869a4595922,Bin321,1.13E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Candidatus_Hepatincola,Candidatus_Hepatincola
725825a9fa00c2d1218d35b6197c7b8727be32a8,Bin321,8.85E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Uncultured_Parvibaculaceae
162fecfb8a73de2cb4d48c61dd47b9039496017c,Bin340,0.000148938,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,DSSF69
2e1245030cb2ee1828dcfdf4fb03f3f3e509ca9a,Bin340,4.88E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
8ccad1e19f20f7407a8a44f62e5665d2c8392ae6,Bin340,1.46E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
6861c23b5659efa853c71bc29b076ab485420f90,Bin340,3.92E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas
ece2749ed4d21cd5869d4b300d831173999e6b89,Bin341,3.63E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
3a2068d410ea301ffaf34b0acc70f4ea9f06c54e,Bin341,1.14E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055
af25657b2faef060dd5d0b4729469e48b8967086,Bin340,7.05E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus
0ddb737e51c8c468a5830bb5a3dd2d40b3cc362d,Bin342,0.000633426,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Marinicaulis
029bbe66c4c632f439e6f8ad136a2142db1670c1,Bin342,0.009885071,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Parvularcula
c2d7179569f626a3e1640b3b8e39f013e356dbe5,Bin342,3.06E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus
f9f190d7594100fcf4ed2c65a4b4513d7b23552c,Bin342,0.005400202,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Uncultured_Parvularculaceae
5ca9d9c9ba9aa54d2c59b788cdcc2464e2a1c16b,Bin343,4.44E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum
46b05f62cedfd53b0d9a38d8037cef717a38ce6d,Bin343,1.09E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas
d7b7e4733cba6d78ba1a4e89690227f45e394634,Bin343,0.000368686,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas
ad5fe0905414e449b17526a3daf496fa20741c8f,Bin343,0.000122423,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hellea
7e7757143c1b356ea2c32d6490c409e70cbd2e5b,Bin344,0.000264512,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Oceanicaulis
0ed1efeca507b3f7fe96615c7389c336621d34d7,Bin344,2.78E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis
01718a54882a2a5d83cc43e499056b7dcf90496f,Bin344,1.36E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphobacterium
eb90c2aa4d0b262e0239ad78e1b38982eccf3128,Bin345,7.29E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
11dca95de07366b64f755146a3ac9c705910cf78,Bin345,1.82E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
a52365db082dd0fecdd29859c3f4f797f0b42904,Bin345,1.74E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
df070844128c4c16a4548525b5cc2bb0ec87db23,Bin345,5.78E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Uncultured_Caulobacteraceae
4c9852dd8ba6010f1a395fbca2c31336490f5d77,Bin346,2.40E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia
5b23e09ca18de28a46b5dbcfae39876e631dc027,Bin346,3.81E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02
34df7ab0632cfc8a13b689c59045992d204218d9,Bin347,7.85E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas
4e0d9f6afdca8192d71f3ba25bbbafe1b90e9076,Bin347,0.011900828,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Uncultured_Hyphomonadaceae
a19c083798a125bc479e8b77d11d05d23a665791,Bin347,0.0002206,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Ponticaulis
44386a2ed523ac86cd269d8f007aac52644c8df8,Bin348,5.65E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Pyruvatibacter
0772dc9d92b6b9ed0864e6aa826fda0e98bfb8e6,Bin348,0.016682252,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Uncultured_Rhizobiaceae
b63fd588f270298b2f3043c820fac58d01019364,Bin348,9.17E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Breoghania
ee9ef0e4b18df0bb899fb6a8a88e978ed3a38167,Bin348,0.000282268,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pseudovibrio
0cd3e396077fc5ec7afd5e8688eac129f1c8142e,Bin349,0.000910212,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Roseitalea
72ead74f1fdbbf9f09ffd0e01e86877ace8617cf,Bin349,0.000227458,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ahrensia
a3acb3b63b21067df2bf3371ef6e910d77beb8e9,Bin349,9.73E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Oricola
65451ccadd0524c91fad9861d111d3ce9ac3a05f,Bin350,0.000178045,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia
2651031e5724e1ee4bb369e3d49544fdb0af1deb,Bin350,2.17E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,uncultured,Uncultured_Parvibaculales
d807c46becb9b040cfe9b5fe7109ae351fb2a4fe,Bin354,0.006070123,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia
9db9db89c823335034a77b7a7965b7c3c0123151,Bin352,0.001681102,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Alphaproteobacteria
5e2151329e16cf08288ba9e6262455f81efac7e9,Bin352,2.38E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Tepidamorphus
a0d9d8232254495c23430649a97b2658aba88c8c,Bin352,1.32E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys
